Id,CustomerId,RestaurantId,Amount,Status,DEId,Cart,PaymentMode
928,261,998,908.93,Female,261,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue,dis
929,737,647,476.24,Female,597,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus,in
930,334,107,976.52,Female,47,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat,bibendum
931,749,134,790.56,Female,919,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras,ligula
932,73,51,625.77,Male,485,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,montes
933,604,5,588.39,Male,497,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus,felis
934,75,41,947.22,Female,706,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus,nascetur
935,600,940,292.29,Male,174,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo,in
936,991,277,550.8,Male,870,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque,nisi
937,671,309,298.52,Female,264,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi,eu
938,272,288,845.71,Female,349,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,sit
939,50,417,663.99,Male,367,porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in,luctus
940,585,598,820.17,Male,923,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros,non
941,117,150,603.88,Female,653,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus,congue
942,613,566,339.03,Female,276,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et,sit
943,103,636,940.63,Male,757,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id,ut
944,350,270,199.52,Male,9,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,nibh
945,643,47,211.09,Female,778,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient,cubilia
946,769,698,424.42,Male,642,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet,ipsum
947,31,894,541.31,Male,733,viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,vivamus
948,799,506,546.93,Female,85,erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,nibh
949,447,984,615.92,Female,177,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel,ante
950,788,904,158.51,Male,682,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh,nonummy
951,568,479,454.61,Male,949,aliquam sit amet diam in magna bibendum imperdiet nullam orci,ultrices
952,130,993,170.33,Male,221,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo,suscipit
953,621,569,22.02,Male,562,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,nec
954,924,136,522.4,Male,377,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,gravida
955,178,946,482.79,Female,906,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec,pellentesque
956,530,196,769.2,Female,236,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi,mauris
957,34,919,235.3,Male,91,ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices,nulla
958,582,272,135.47,Female,46,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus,integer
959,105,141,658.43,Female,776,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,sed
960,690,34,871.26,Female,785,nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id,vestibulum
961,591,664,490.33,Female,317,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,tortor
962,977,15,429.96,Male,171,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,ut
963,669,844,596.68,Male,833,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,placerat
964,119,689,319.16,Female,872,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,eget
965,51,513,706.87,Male,320,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper,cras
966,630,616,882.98,Male,997,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,libero
967,199,278,536.03,Female,39,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,ut
968,659,317,926.31,Female,375,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem,aliquam
969,296,652,405.15,Female,916,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet,ultrices
970,570,230,204.53,Male,811,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis,in
971,660,746,201.33,Female,800,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum,etiam
972,593,598,367.37,Female,878,in ante vestibulum ante ipsum primis in faucibus orci luctus,mattis
973,84,736,546.7,Female,785,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget,lacus
974,114,994,439.51,Male,828,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum,neque
975,472,838,124.34,Female,279,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod,nulla
976,333,151,14.38,Female,747,semper porta volutpat quam pede lobortis ligula sit amet eleifend,vulputate
977,990,803,385.49,Female,597,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat,risus
978,784,735,354.92,Female,124,nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,faucibus
979,620,625,361.34,Female,862,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,libero
980,336,819,701.82,Female,670,mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa,sem
981,300,878,849.09,Male,465,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,eget
982,548,49,97.22,Male,636,nulla nunc purus phasellus in felis donec semper sapien a,proin
983,527,788,416.28,Male,982,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis,id
984,503,857,750.25,Female,402,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam,sagittis
985,919,60,605.16,Male,277,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,vitae
986,546,49,934.57,Female,414,lectus in est risus auctor sed tristique in tempus sit amet sem,imperdiet
987,932,199,578.88,Female,616,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,pretium
988,199,686,694.86,Male,66,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo,faucibus
989,727,195,769.57,Female,549,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper,aliquam
990,54,731,221.9,Female,486,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,ut
991,404,973,821.57,Female,817,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,turpis
992,916,964,865.91,Female,684,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,molestie
993,711,898,581.22,Female,478,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna,ornare
994,274,37,244.26,Male,776,nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non,vestibulum
995,613,722,270.26,Male,434,pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst,sapien
996,203,825,472.12,Female,375,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque,sapien
997,625,115,796.93,Female,861,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia,porttitor
998,246,260,619.08,Female,575,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus,vivamus
999,39,975,3.91,Male,388,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,ipsum
1000,525,6,427.15,Female,733,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,iaculis
